"","X1","X2","X3","X4"
"11674","sepad",8.15172641427534e-06,"[0-0.0001)",0.01
"11675","sepic",8.15172641427534e-06,"[0-0.0001)",0.01
"11676","serer",8.15172641427534e-06,"[0-0.0001)",0.01
"11677","seric",8.15172641427534e-06,"[0-0.0001)",0.01
"11678","serks",8.15172641427534e-06,"[0-0.0001)",0.01
"11679","seron",8.15172641427534e-06,"[0-0.0001)",0.01
"11680","serow",8.15172641427534e-06,"[0-0.0001)",0.01
"11681","serrs",8.15172641427534e-06,"[0-0.0001)",0.01
"11682","serry",8.15172641427534e-06,"[0-0.0001)",0.01
"11683","sesey",8.15172641427534e-06,"[0-0.0001)",0.01
"11684","setal",8.15172641427534e-06,"[0-0.0001)",0.01
"11685","sewan",8.15172641427534e-06,"[0-0.0001)",0.01
"11686","sewar",8.15172641427534e-06,"[0-0.0001)",0.01
"11687","sewen",8.15172641427534e-06,"[0-0.0001)",0.01
"11688","sewin",8.15172641427534e-06,"[0-0.0001)",0.01
"11689","sexer",8.15172641427534e-06,"[0-0.0001)",0.01
"11690","sexts",8.15172641427534e-06,"[0-0.0001)",0.01
"11691","seyen",8.15172641427534e-06,"[0-0.0001)",0.01
"11692","shahs",8.15172641427534e-06,"[0-0.0001)",0.01
"11693","shakt",8.15172641427534e-06,"[0-0.0001)",0.01
"11694","shalm",8.15172641427534e-06,"[0-0.0001)",0.01
"11695","shaly",8.15172641427534e-06,"[0-0.0001)",0.01
"11696","shans",8.15172641427534e-06,"[0-0.0001)",0.01
"11697","shaps",8.15172641427534e-06,"[0-0.0001)",0.01
"11698","shawm",8.15172641427534e-06,"[0-0.0001)",0.01
"11699","shchi",8.15172641427534e-06,"[0-0.0001)",0.01
"11700","sheal",8.15172641427534e-06,"[0-0.0001)",0.01
"11701","sheas",8.15172641427534e-06,"[0-0.0001)",0.01
"11702","shend",8.15172641427534e-06,"[0-0.0001)",0.01
"11703","shent",8.15172641427534e-06,"[0-0.0001)",0.01
"11704","shero",8.15172641427534e-06,"[0-0.0001)",0.01
"11705","shets",8.15172641427534e-06,"[0-0.0001)",0.01
"11706","shiai",8.15172641427534e-06,"[0-0.0001)",0.01
"11707","shily",8.15172641427534e-06,"[0-0.0001)",0.01
"11708","shirr",8.15172641427534e-06,"[0-0.0001)",0.01
"11709","shirs",8.15172641427534e-06,"[0-0.0001)",0.01
"11710","shist",8.15172641427534e-06,"[0-0.0001)",0.01
"11711","shivs",8.15172641427534e-06,"[0-0.0001)",0.01
"11712","shlep",8.15172641427534e-06,"[0-0.0001)",0.01
"11713","shlub",8.15172641427534e-06,"[0-0.0001)",0.01
"11714","shmek",8.15172641427534e-06,"[0-0.0001)",0.01
"11715","shmoe",8.15172641427534e-06,"[0-0.0001)",0.01
"11716","shoat",8.15172641427534e-06,"[0-0.0001)",0.01
"11717","shoer",8.15172641427534e-06,"[0-0.0001)",0.01
"11718","shogs",8.15172641427534e-06,"[0-0.0001)",0.01
"11719","shorl",8.15172641427534e-06,"[0-0.0001)",0.01
"11720","showd",8.15172641427534e-06,"[0-0.0001)",0.01
"11721","shris",8.15172641427534e-06,"[0-0.0001)",0.01
"11722","shrow",8.15172641427534e-06,"[0-0.0001)",0.01
"11723","shtik",8.15172641427534e-06,"[0-0.0001)",0.01
"11724","shtum",8.15172641427534e-06,"[0-0.0001)",0.01
"11725","shtup",8.15172641427534e-06,"[0-0.0001)",0.01
"11726","shule",8.15172641427534e-06,"[0-0.0001)",0.01
"11727","shuln",8.15172641427534e-06,"[0-0.0001)",0.01
"11728","shuls",8.15172641427534e-06,"[0-0.0001)",0.01
"11729","shwas",8.15172641427534e-06,"[0-0.0001)",0.01
"11730","sials",8.15172641427534e-06,"[0-0.0001)",0.01
"11731","sibbs",8.15172641427534e-06,"[0-0.0001)",0.01
"11732","sices",8.15172641427534e-06,"[0-0.0001)",0.01
"11733","sicks",8.15172641427534e-06,"[0-0.0001)",0.01
"11734","sicky",8.15172641427534e-06,"[0-0.0001)",0.01
"11735","sidas",8.15172641427534e-06,"[0-0.0001)",0.01
"11736","sidha",8.15172641427534e-06,"[0-0.0001)",0.01
"11737","sield",8.15172641427534e-06,"[0-0.0001)",0.01
"11738","siens",8.15172641427534e-06,"[0-0.0001)",0.01
"11739","sieth",8.15172641427534e-06,"[0-0.0001)",0.01
"11740","sijos",8.15172641427534e-06,"[0-0.0001)",0.01
"11741","sikas",8.15172641427534e-06,"[0-0.0001)",0.01
"11742","siker",8.15172641427534e-06,"[0-0.0001)",0.01
"11743","silds",8.15172641427534e-06,"[0-0.0001)",0.01
"11744","siled",8.15172641427534e-06,"[0-0.0001)",0.01
"11745","simis",8.15172641427534e-06,"[0-0.0001)",0.01
"11746","simps",8.15172641427534e-06,"[0-0.0001)",0.01
"11747","sined",8.15172641427534e-06,"[0-0.0001)",0.01
"11748","sinhs",8.15172641427534e-06,"[0-0.0001)",0.01
"11749","sinky",8.15172641427534e-06,"[0-0.0001)",0.01
"11750","siped",8.15172641427534e-06,"[0-0.0001)",0.01
"11751","sirih",8.15172641427534e-06,"[0-0.0001)",0.01
"11752","siroc",8.15172641427534e-06,"[0-0.0001)",0.01
"11753","sirra",8.15172641427534e-06,"[0-0.0001)",0.01
"11754","sises",8.15172641427534e-06,"[0-0.0001)",0.01
"11755","situp",8.15172641427534e-06,"[0-0.0001)",0.01
"11756","sixmo",8.15172641427534e-06,"[0-0.0001)",0.01
"11757","sixte",8.15172641427534e-06,"[0-0.0001)",0.01
"11758","sizar",8.15172641427534e-06,"[0-0.0001)",0.01
"11759","sizel",8.15172641427534e-06,"[0-0.0001)",0.01
"11760","skags",8.15172641427534e-06,"[0-0.0001)",0.01
"11761","skail",8.15172641427534e-06,"[0-0.0001)",0.01
"11762","skart",8.15172641427534e-06,"[0-0.0001)",0.01
"11763","skats",8.15172641427534e-06,"[0-0.0001)",0.01
"11764","skatt",8.15172641427534e-06,"[0-0.0001)",0.01
"11765","skaws",8.15172641427534e-06,"[0-0.0001)",0.01
"11766","skear",8.15172641427534e-06,"[0-0.0001)",0.01
"11767","skeds",8.15172641427534e-06,"[0-0.0001)",0.01
"11768","skeed",8.15172641427534e-06,"[0-0.0001)",0.01
"11769","skeef",8.15172641427534e-06,"[0-0.0001)",0.01
"11770","skeer",8.15172641427534e-06,"[0-0.0001)",0.01
"11771","skees",8.15172641427534e-06,"[0-0.0001)",0.01
"11772","skegg",8.15172641427534e-06,"[0-0.0001)",0.01
"11773","skegs",8.15172641427534e-06,"[0-0.0001)",0.01
"11774","skelf",8.15172641427534e-06,"[0-0.0001)",0.01
"11775","skell",8.15172641427534e-06,"[0-0.0001)",0.01
"11776","skelm",8.15172641427534e-06,"[0-0.0001)",0.01
"11777","skelp",8.15172641427534e-06,"[0-0.0001)",0.01
"11778","skens",8.15172641427534e-06,"[0-0.0001)",0.01
"11779","skeos",8.15172641427534e-06,"[0-0.0001)",0.01
"11780","skeps",8.15172641427534e-06,"[0-0.0001)",0.01
"11781","skers",8.15172641427534e-06,"[0-0.0001)",0.01
"11782","skets",8.15172641427534e-06,"[0-0.0001)",0.01
"11783","skiey",8.15172641427534e-06,"[0-0.0001)",0.01
"11784","skimo",8.15172641427534e-06,"[0-0.0001)",0.01
"11785","skios",8.15172641427534e-06,"[0-0.0001)",0.01
"11786","skirl",8.15172641427534e-06,"[0-0.0001)",0.01
"11787","skirr",8.15172641427534e-06,"[0-0.0001)",0.01
"11788","skite",8.15172641427534e-06,"[0-0.0001)",0.01
"11789","skivy",8.15172641427534e-06,"[0-0.0001)",0.01
"11790","sklim",8.15172641427534e-06,"[0-0.0001)",0.01
"11791","skody",8.15172641427534e-06,"[0-0.0001)",0.01
"11792","skoff",8.15172641427534e-06,"[0-0.0001)",0.01
"11793","skogs",8.15172641427534e-06,"[0-0.0001)",0.01
"11794","skols",8.15172641427534e-06,"[0-0.0001)",0.01
"11795","skosh",8.15172641427534e-06,"[0-0.0001)",0.01
"11796","skran",8.15172641427534e-06,"[0-0.0001)",0.01
"11797","skrik",8.15172641427534e-06,"[0-0.0001)",0.01
"11798","skugs",8.15172641427534e-06,"[0-0.0001)",0.01
"11799","skyed",8.15172641427534e-06,"[0-0.0001)",0.01
"11800","skyer",8.15172641427534e-06,"[0-0.0001)",0.01
"11801","skyey",8.15172641427534e-06,"[0-0.0001)",0.01
"11802","skyfs",8.15172641427534e-06,"[0-0.0001)",0.01
"11803","skyre",8.15172641427534e-06,"[0-0.0001)",0.01
"11804","skyrs",8.15172641427534e-06,"[0-0.0001)",0.01
"11805","skyte",8.15172641427534e-06,"[0-0.0001)",0.01
"11806","slaes",8.15172641427534e-06,"[0-0.0001)",0.01
"11807","slart",8.15172641427534e-06,"[0-0.0001)",0.01
"11808","slaws",8.15172641427534e-06,"[0-0.0001)",0.01
"11809","slebs",8.15172641427534e-06,"[0-0.0001)",0.01
"11810","sleer",8.15172641427534e-06,"[0-0.0001)",0.01
"11811","sleys",8.15172641427534e-06,"[0-0.0001)",0.01
"11812","slier",8.15172641427534e-06,"[0-0.0001)",0.01
"11813","slily",8.15172641427534e-06,"[0-0.0001)",0.01
"11814","slipe",8.15172641427534e-06,"[0-0.0001)",0.01
"11815","slipt",8.15172641427534e-06,"[0-0.0001)",0.01
"11816","slish",8.15172641427534e-06,"[0-0.0001)",0.01
"11817","sloes",8.15172641427534e-06,"[0-0.0001)",0.01
"11818","slogs",8.15172641427534e-06,"[0-0.0001)",0.01
"11819","sloid",8.15172641427534e-06,"[0-0.0001)",0.01
"11820","slojd",8.15172641427534e-06,"[0-0.0001)",0.01
"11821","slomo",8.15172641427534e-06,"[0-0.0001)",0.01
"11822","sloom",8.15172641427534e-06,"[0-0.0001)",0.01
"11823","slopy",8.15172641427534e-06,"[0-0.0001)",0.01
"11824","slorm",8.15172641427534e-06,"[0-0.0001)",0.01
"11825","slove",8.15172641427534e-06,"[0-0.0001)",0.01
"11826","slubb",8.15172641427534e-06,"[0-0.0001)",0.01
"11827","slubs",8.15172641427534e-06,"[0-0.0001)",0.01
"11828","slued",8.15172641427534e-06,"[0-0.0001)",0.01
"11829","slues",8.15172641427534e-06,"[0-0.0001)",0.01
"11830","sluff",8.15172641427534e-06,"[0-0.0001)",0.01
"11831","slurb",8.15172641427534e-06,"[0-0.0001)",0.01
"11832","sluse",8.15172641427534e-06,"[0-0.0001)",0.01
"11833","slyer",8.15172641427534e-06,"[0-0.0001)",0.01
"11834","slype",8.15172641427534e-06,"[0-0.0001)",0.01
"11835","smaak",8.15172641427534e-06,"[0-0.0001)",0.01
"11836","smaik",8.15172641427534e-06,"[0-0.0001)",0.01
"11837","smalm",8.15172641427534e-06,"[0-0.0001)",0.01
"11838","smalt",8.15172641427534e-06,"[0-0.0001)",0.01
"11839","smarm",8.15172641427534e-06,"[0-0.0001)",0.01
"11840","smaze",8.15172641427534e-06,"[0-0.0001)",0.01
"11841","smeek",8.15172641427534e-06,"[0-0.0001)",0.01
"11842","smees",8.15172641427534e-06,"[0-0.0001)",0.01
"11843","smeik",8.15172641427534e-06,"[0-0.0001)",0.01
"11844","smeke",8.15172641427534e-06,"[0-0.0001)",0.01
"11845","smerk",8.15172641427534e-06,"[0-0.0001)",0.01
"11846","smews",8.15172641427534e-06,"[0-0.0001)",0.01
"11847","smirr",8.15172641427534e-06,"[0-0.0001)",0.01
"11848","smirs",8.15172641427534e-06,"[0-0.0001)",0.01
"11849","smogs",8.15172641427534e-06,"[0-0.0001)",0.01
"11850","smoko",8.15172641427534e-06,"[0-0.0001)",0.01
"11851","smore",8.15172641427534e-06,"[0-0.0001)",0.01
"11852","smorg",8.15172641427534e-06,"[0-0.0001)",0.01
"11853","smout",8.15172641427534e-06,"[0-0.0001)",0.01
"11854","smowt",8.15172641427534e-06,"[0-0.0001)",0.01
"11855","smugs",8.15172641427534e-06,"[0-0.0001)",0.01
"11856","smurs",8.15172641427534e-06,"[0-0.0001)",0.01
"11857","snabs",8.15172641427534e-06,"[0-0.0001)",0.01
"11858","snars",8.15172641427534e-06,"[0-0.0001)",0.01
"11859","snary",8.15172641427534e-06,"[0-0.0001)",0.01
"11860","snash",8.15172641427534e-06,"[0-0.0001)",0.01
"11861","snath",8.15172641427534e-06,"[0-0.0001)",0.01
"11862","snaws",8.15172641427534e-06,"[0-0.0001)",0.01
"11863","snebs",8.15172641427534e-06,"[0-0.0001)",0.01
"11864","sneck",8.15172641427534e-06,"[0-0.0001)",0.01
"11865","sneds",8.15172641427534e-06,"[0-0.0001)",0.01
"11866","snees",8.15172641427534e-06,"[0-0.0001)",0.01
"11867","snibs",8.15172641427534e-06,"[0-0.0001)",0.01
"11868","snies",8.15172641427534e-06,"[0-0.0001)",0.01
"11869","snift",8.15172641427534e-06,"[0-0.0001)",0.01
"11870","snigs",8.15172641427534e-06,"[0-0.0001)",0.01
"11871","snipy",8.15172641427534e-06,"[0-0.0001)",0.01
"11872","snirt",8.15172641427534e-06,"[0-0.0001)",0.01
"11873","snits",8.15172641427534e-06,"[0-0.0001)",0.01
"11874","snods",8.15172641427534e-06,"[0-0.0001)",0.01
"11875","snoep",8.15172641427534e-06,"[0-0.0001)",0.01
"11876","snogs",8.15172641427534e-06,"[0-0.0001)",0.01
"11877","snool",8.15172641427534e-06,"[0-0.0001)",0.01
"11878","snots",8.15172641427534e-06,"[0-0.0001)",0.01
"11879","snowk",8.15172641427534e-06,"[0-0.0001)",0.01
"11880","snugs",8.15172641427534e-06,"[0-0.0001)",0.01
"11881","snush",8.15172641427534e-06,"[0-0.0001)",0.01
"11882","snyes",8.15172641427534e-06,"[0-0.0001)",0.01
"11883","soare",8.15172641427534e-06,"[0-0.0001)",0.01
"11884","sobas",8.15172641427534e-06,"[0-0.0001)",0.01
"11885","socas",8.15172641427534e-06,"[0-0.0001)",0.01
"11886","soces",8.15172641427534e-06,"[0-0.0001)",0.01
"11887","softa",8.15172641427534e-06,"[0-0.0001)",0.01
"11888","soger",8.15172641427534e-06,"[0-0.0001)",0.01
"11889","sohur",8.15172641427534e-06,"[0-0.0001)",0.01
"11890","soily",8.15172641427534e-06,"[0-0.0001)",0.01
"11891","sojas",8.15172641427534e-06,"[0-0.0001)",0.01
"11892","sojus",8.15172641427534e-06,"[0-0.0001)",0.01
"11893","sokah",8.15172641427534e-06,"[0-0.0001)",0.01
"11894","sokes",8.15172641427534e-06,"[0-0.0001)",0.01
"11895","solah",8.15172641427534e-06,"[0-0.0001)",0.01
"11896","solds",8.15172641427534e-06,"[0-0.0001)",0.01
"11897","sonce",8.15172641427534e-06,"[0-0.0001)",0.01
"11898","sonly",8.15172641427534e-06,"[0-0.0001)",0.01
"11899","sonse",8.15172641427534e-06,"[0-0.0001)",0.01
"11900","sonsy",8.15172641427534e-06,"[0-0.0001)",0.01
"11901","sooey",8.15172641427534e-06,"[0-0.0001)",0.01
"11902","sooks",8.15172641427534e-06,"[0-0.0001)",0.01
"11903","sooky",8.15172641427534e-06,"[0-0.0001)",0.01
"11904","soole",8.15172641427534e-06,"[0-0.0001)",0.01
"11905","sools",8.15172641427534e-06,"[0-0.0001)",0.01
"11906","sooms",8.15172641427534e-06,"[0-0.0001)",0.01
"11907","soops",8.15172641427534e-06,"[0-0.0001)",0.01
"11908","soote",8.15172641427534e-06,"[0-0.0001)",0.01
"11909","soots",8.15172641427534e-06,"[0-0.0001)",0.01
"11910","sophs",8.15172641427534e-06,"[0-0.0001)",0.01
"11911","soral",8.15172641427534e-06,"[0-0.0001)",0.01
"11912","sorda",8.15172641427534e-06,"[0-0.0001)",0.01
"11913","sords",8.15172641427534e-06,"[0-0.0001)",0.01
"11914","soree",8.15172641427534e-06,"[0-0.0001)",0.01
"11915","sorer",8.15172641427534e-06,"[0-0.0001)",0.01
"11916","sorgo",8.15172641427534e-06,"[0-0.0001)",0.01
"11917","sorns",8.15172641427534e-06,"[0-0.0001)",0.01
"11918","sorra",8.15172641427534e-06,"[0-0.0001)",0.01
"11919","sorus",8.15172641427534e-06,"[0-0.0001)",0.01
"11920","soths",8.15172641427534e-06,"[0-0.0001)",0.01
"11921","sotol",8.15172641427534e-06,"[0-0.0001)",0.01
"11922","souct",8.15172641427534e-06,"[0-0.0001)",0.01
"11923","soums",8.15172641427534e-06,"[0-0.0001)",0.01
"11924","souse",8.15172641427534e-06,"[0-0.0001)",0.01
"11925","souts",8.15172641427534e-06,"[0-0.0001)",0.01
"11926","sowar",8.15172641427534e-06,"[0-0.0001)",0.01
"11927","sowce",8.15172641427534e-06,"[0-0.0001)",0.01
"11928","sowff",8.15172641427534e-06,"[0-0.0001)",0.01
"11929","sowfs",8.15172641427534e-06,"[0-0.0001)",0.01
"11930","sowls",8.15172641427534e-06,"[0-0.0001)",0.01
"11931","sowms",8.15172641427534e-06,"[0-0.0001)",0.01
"11932","sownd",8.15172641427534e-06,"[0-0.0001)",0.01
"11933","sowne",8.15172641427534e-06,"[0-0.0001)",0.01
"11934","sowps",8.15172641427534e-06,"[0-0.0001)",0.01
"11935","sowse",8.15172641427534e-06,"[0-0.0001)",0.01
"11936","sowth",8.15172641427534e-06,"[0-0.0001)",0.01
"11937","soyas",8.15172641427534e-06,"[0-0.0001)",0.01
"11938","sozin",8.15172641427534e-06,"[0-0.0001)",0.01
"11939","spado",8.15172641427534e-06,"[0-0.0001)",0.01
"11940","spaed",8.15172641427534e-06,"[0-0.0001)",0.01
"11941","spaer",8.15172641427534e-06,"[0-0.0001)",0.01
"11942","spaes",8.15172641427534e-06,"[0-0.0001)",0.01
"11943","spags",8.15172641427534e-06,"[0-0.0001)",0.01
"11944","spahi",8.15172641427534e-06,"[0-0.0001)",0.01
"11945","spail",8.15172641427534e-06,"[0-0.0001)",0.01
"11946","spait",8.15172641427534e-06,"[0-0.0001)",0.01
"11947","spald",8.15172641427534e-06,"[0-0.0001)",0.01
"11948","spale",8.15172641427534e-06,"[0-0.0001)",0.01
"11949","spalt",8.15172641427534e-06,"[0-0.0001)",0.01
"11950","spane",8.15172641427534e-06,"[0-0.0001)",0.01
"11951","spard",8.15172641427534e-06,"[0-0.0001)",0.01
"11952","spaul",8.15172641427534e-06,"[0-0.0001)",0.01
"11953","spawl",8.15172641427534e-06,"[0-0.0001)",0.01
"11954","spaws",8.15172641427534e-06,"[0-0.0001)",0.01
"11955","spayd",8.15172641427534e-06,"[0-0.0001)",0.01
"11956","spays",8.15172641427534e-06,"[0-0.0001)",0.01
"11957","speal",8.15172641427534e-06,"[0-0.0001)",0.01
"11958","speat",8.15172641427534e-06,"[0-0.0001)",0.01
"11959","speil",8.15172641427534e-06,"[0-0.0001)",0.01
"11960","speks",8.15172641427534e-06,"[0-0.0001)",0.01
"11961","speld",8.15172641427534e-06,"[0-0.0001)",0.01
"11962","spelk",8.15172641427534e-06,"[0-0.0001)",0.01
"11963","speos",8.15172641427534e-06,"[0-0.0001)",0.01
"11964","spets",8.15172641427534e-06,"[0-0.0001)",0.01
"11965","speug",8.15172641427534e-06,"[0-0.0001)",0.01
"11966","spewy",8.15172641427534e-06,"[0-0.0001)",0.01
"11967","spial",8.15172641427534e-06,"[0-0.0001)",0.01
"11968","spics",8.15172641427534e-06,"[0-0.0001)",0.01
"11969","spide",8.15172641427534e-06,"[0-0.0001)",0.01
"11970","spifs",8.15172641427534e-06,"[0-0.0001)",0.01
"11971","spiks",8.15172641427534e-06,"[0-0.0001)",0.01
"11972","spile",8.15172641427534e-06,"[0-0.0001)",0.01
"11973","spims",8.15172641427534e-06,"[0-0.0001)",0.01
"11974","spiry",8.15172641427534e-06,"[0-0.0001)",0.01
"11975","spivs",8.15172641427534e-06,"[0-0.0001)",0.01
"11976","spods",8.15172641427534e-06,"[0-0.0001)",0.01
"11977","spoom",8.15172641427534e-06,"[0-0.0001)",0.01
"11978","spoot",8.15172641427534e-06,"[0-0.0001)",0.01
"11979","sposh",8.15172641427534e-06,"[0-0.0001)",0.01
"11980","sprad",8.15172641427534e-06,"[0-0.0001)",0.01
"11981","sprag",8.15172641427534e-06,"[0-0.0001)",0.01
"11982","sprew",8.15172641427534e-06,"[0-0.0001)",0.01
"11983","sprod",8.15172641427534e-06,"[0-0.0001)",0.01
"11984","sprug",8.15172641427534e-06,"[0-0.0001)",0.01
"11985","spued",8.15172641427534e-06,"[0-0.0001)",0.01
"11986","spuer",8.15172641427534e-06,"[0-0.0001)",0.01
"11987","spues",8.15172641427534e-06,"[0-0.0001)",0.01
"11988","spugs",8.15172641427534e-06,"[0-0.0001)",0.01
"11989","spule",8.15172641427534e-06,"[0-0.0001)",0.01
"11990","spume",8.15172641427534e-06,"[0-0.0001)",0.01
"11991","spumy",8.15172641427534e-06,"[0-0.0001)",0.01
"11992","sputa",8.15172641427534e-06,"[0-0.0001)",0.01
"11993","spyal",8.15172641427534e-06,"[0-0.0001)",0.01
"11994","spyre",8.15172641427534e-06,"[0-0.0001)",0.01
"11995","squeg",8.15172641427534e-06,"[0-0.0001)",0.01
"11996","squit",8.15172641427534e-06,"[0-0.0001)",0.01
"11997","stagy",8.15172641427534e-06,"[0-0.0001)",0.01
"11998","staig",8.15172641427534e-06,"[0-0.0001)",0.01
"11999","staps",8.15172641427534e-06,"[0-0.0001)",0.01
"12000","staun",8.15172641427534e-06,"[0-0.0001)",0.01
"12001","staws",8.15172641427534e-06,"[0-0.0001)",0.01
"12002","stean",8.15172641427534e-06,"[0-0.0001)",0.01
"12003","stedd",8.15172641427534e-06,"[0-0.0001)",0.01
"12004","steds",8.15172641427534e-06,"[0-0.0001)",0.01
"12005","steek",8.15172641427534e-06,"[0-0.0001)",0.01
"12006","steme",8.15172641427534e-06,"[0-0.0001)",0.01
"12007","stend",8.15172641427534e-06,"[0-0.0001)",0.01
"12008","stens",8.15172641427534e-06,"[0-0.0001)",0.01
"12009","stept",8.15172641427534e-06,"[0-0.0001)",0.01
"12010","stewy",8.15172641427534e-06,"[0-0.0001)",0.01
"12011","steys",8.15172641427534e-06,"[0-0.0001)",0.01
"12012","stied",8.15172641427534e-06,"[0-0.0001)",0.01
"12013","stilb",8.15172641427534e-06,"[0-0.0001)",0.01
"12014","stimy",8.15172641427534e-06,"[0-0.0001)",0.01
"12015","stire",8.15172641427534e-06,"[0-0.0001)",0.01
"12016","stirp",8.15172641427534e-06,"[0-0.0001)",0.01
"12017","stive",8.15172641427534e-06,"[0-0.0001)",0.01
"12018","stivy",8.15172641427534e-06,"[0-0.0001)",0.01
"12019","stoae",8.15172641427534e-06,"[0-0.0001)",0.01
"12020","stoai",8.15172641427534e-06,"[0-0.0001)",0.01
"12021","stoas",8.15172641427534e-06,"[0-0.0001)",0.01
"12022","stobs",8.15172641427534e-06,"[0-0.0001)",0.01
"12023","stoep",8.15172641427534e-06,"[0-0.0001)",0.01
"12024","stogy",8.15172641427534e-06,"[0-0.0001)",0.01
"12025","stoit",8.15172641427534e-06,"[0-0.0001)",0.01
"12026","stoln",8.15172641427534e-06,"[0-0.0001)",0.01
"12027","stonk",8.15172641427534e-06,"[0-0.0001)",0.01
"12028","stonn",8.15172641427534e-06,"[0-0.0001)",0.01
"12029","stook",8.15172641427534e-06,"[0-0.0001)",0.01
"12030","stoor",8.15172641427534e-06,"[0-0.0001)",0.01
"12031","stoss",8.15172641427534e-06,"[0-0.0001)",0.01
"12032","stots",8.15172641427534e-06,"[0-0.0001)",0.01
"12033","stoun",8.15172641427534e-06,"[0-0.0001)",0.01
"12034","stoup",8.15172641427534e-06,"[0-0.0001)",0.01
"12035","stown",8.15172641427534e-06,"[0-0.0001)",0.01
"12036","stowp",8.15172641427534e-06,"[0-0.0001)",0.01
"12037","strae",8.15172641427534e-06,"[0-0.0001)",0.01
"12038","strag",8.15172641427534e-06,"[0-0.0001)",0.01
"12039","strak",8.15172641427534e-06,"[0-0.0001)",0.01
"12040","strig",8.15172641427534e-06,"[0-0.0001)",0.01
"12041","strim",8.15172641427534e-06,"[0-0.0001)",0.01
"12042","strow",8.15172641427534e-06,"[0-0.0001)",0.01
"12043","stulm",8.15172641427534e-06,"[0-0.0001)",0.01
"12044","stums",8.15172641427534e-06,"[0-0.0001)",0.01
"12045","stupe",8.15172641427534e-06,"[0-0.0001)",0.01
"12046","styed",8.15172641427534e-06,"[0-0.0001)",0.01
"12047","styme",8.15172641427534e-06,"[0-0.0001)",0.01
"12048","stymy",8.15172641427534e-06,"[0-0.0001)",0.01
"12049","styre",8.15172641427534e-06,"[0-0.0001)",0.01
